2014-03-18 08:16:53, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 19:12:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:13:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:14:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:15:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:16:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:17:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:18:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:19:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:20:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:21:45, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:22:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:23:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:24:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:25:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:26:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:27:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:28:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:29:44, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:30:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:31:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:32:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:33:44, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:34:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:35:44, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:36:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:37:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:38:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:39:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:40:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:41:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:42:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:43:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:44:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:45:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:46:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:47:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:48:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:49:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:50:43, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:51:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:52:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:53:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:54:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:55:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:56:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:57:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:58:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 19:59:45, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:00:45, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:01:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:02:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:03:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:04:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:05:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:06:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:07:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:08:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:09:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:10:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:11:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:12:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:13:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:14:46, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:15:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:16:45, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:17:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:18:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:19:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:20:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:21:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:22:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:23:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:24:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:25:44, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:26:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:27:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:28:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:29:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:30:45, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:31:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:32:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:33:44, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:34:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:35:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:36:45, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:37:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:38:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:39:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:40:45, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:41:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:42:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:43:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:44:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:45:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:46:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:47:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:48:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:49:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:50:45, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:51:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:52:01, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 20:52:06, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 20:52:14, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 20:52:15, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 20:52:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:53:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:54:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:55:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:55:52, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 20:55:59, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 20:56:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:57:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:58:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 20:59:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:00:45, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:01:25, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:01:29, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:01:41, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:01:44, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:01:45, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:02:28, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:02:32, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:02:45, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:03:45, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:04:09, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:04:12, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:04:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:05:44, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:06:01, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:06:04, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:06:45, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:07:35, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:07:39, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:07:44, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:08:46, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:09:39, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:09:42, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:09:44, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:10:47, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:11:19, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:11:22, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:11:50, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:11:52, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:11:55, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:12:45, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:13:45, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:14:46, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:14:56, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:15:01, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:15:45, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:16:48, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:17:47, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:18:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:19:46, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:19:59, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:20:02, 040317, 31.175.32.92, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-20 21:20:47, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:21:47, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:22:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:23:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:24:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:25:44, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:26:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:27:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:28:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:29:26, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-20 21:29:28, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-20 21:29:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:29:44, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-20 21:29:45, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-20 21:30:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:31:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:32:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:33:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:34:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:35:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:36:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:37:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:38:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:39:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:40:45, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:41:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:42:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:43:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:44:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:45:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:46:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:47:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:48:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:49:44, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:50:43, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:51:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:52:45, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:53:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:54:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:55:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:56:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:57:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:58:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 21:59:07, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-20 21:59:10, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-20 21:59:11, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-20 21:59:14, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-20 21:59:16, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-20 21:59:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 22:00:46, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 22:01:29, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:01:31, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:01:36, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:01:38, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:01:41, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:01:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 22:02:45, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 22:03:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 22:04:28, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:04:29, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:04:31, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:04:38, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:04:40, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:04:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 22:04:49, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:04:52, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-20 22:04:53, 040317, 213.238.86.199, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
